CustomerID,Date,ProductName,Category,Quantity,UnitPrice,TotalPrice
69,2025-01-30,Hielo (bolsa),Bebidas/Panadería,1,2,2
112,2025-01-30,Jamón Serrano (100g),Snacks,1,8,8
174,2025-01-30,Servilletas,Limpieza,1,1,1
189,2025-01-30,Agua Mineral 5L,Bebidas/Panadería,1,4,4
174,2025-01-30,Jamón Serrano (100g),Snacks,1,8,8
150,2025-01-30,Crema Dental,Cuidado Personal,1,3,3
150,2025-01-30,Lavaplatos,Limpieza,1,3,3
174,2025-01-30,Queso Amarillo (kg),Snacks,1,12,12
112,2025-01-30,Afeitadoras,Cuidado Personal,1,4,4
150,2025-01-30,Aceitunas,Snacks,1,4,4
174,2025-01-30,Champú,Cuidado Personal,1,5,5
25,2025-01-31,Vino Tinto,Licores,1,10,10
33,2025-01-31,Hielo (bolsa),Bebidas/Panadería,1,2,2
38,2025-01-31,Queso Amarillo (kg),Snacks,1,12,12
38,2025-01-31,Crema Dental,Cuidado Personal,1,3,3
33,2025-01-31,Hielo (bolsa),Bebidas/Panadería,1,2,2
25,2025-01-31,Queso Amarillo (kg),Snacks,1,12,12
26,2025-01-31,Caja de Cigarros,Licores,1,5,5
38,2025-01-31,Ron Añejo,Licores,1,15,15
26,2025-01-31,Crema Dental,Cuidado Personal,1,3,3
38,2025-01-31,Caja de Cigarros,Licores,1,5,5
38,2025-01-31,Vodka,Licores,1,18,18
26,2025-01-31,Papas Fritas,Snacks,1,3,3
25,2025-01-31,Queso Amarillo (kg),Snacks,1,12,12
33,2025-01-31,Agua Mineral 5L,Bebidas/Panadería,1,4,4
26,2025-01-31,Aceitunas,Snacks,1,4,4
254,2025-01-31,Refresco 2L,Bebidas/Panadería,1,3,3
217,2025-01-31,Afeitadoras,Cuidado Personal,1,4,4
217,2025-01-31,Caja de Cigarros,Licores,1,5,5
28,2025-02-01,Refresco 2L,Bebidas/Panadería,1,3,3
57,2025-02-01,Vodka,Licores,1,18,18
57,2025-02-01,Refresco 2L,Bebidas/Panadería,1,3,3
57,2025-02-01,Bolsas de Basura,Limpieza,1,3,3
23,2025-02-01,Agua Mineral 5L,Bebidas/Panadería,1,4,4
23,2025-02-01,Vino Tinto,Licores,1,10,10
28,2025-02-01,Bolsas de Basura,Limpieza,1,3,3
28,2025-02-01,Afeitadoras,Cuidado Personal,1,4,4
10,2025-02-01,Agua Mineral 5L,Bebidas/Panadería,1,4,4
28,2025-02-01,Hielo (bolsa),Bebidas/Panadería,1,2,2
28,2025-02-01,Ron Añejo,Licores,1,15,15
28,2025-02-01,Vodka,Licores,1,18,18
23,2025-02-01,Champú,Cuidado Personal,1,5,5
24,2025-02-01,Caja de Cerveza,Licores,1,20,20
57,2025-02-01,Agua Mineral 5L,Bebidas/Panadería,1,4,4
57,2025-02-01,Crema Dental,Cuidado Personal,1,3,3
23,2025-02-01,Jamón Serrano (100g),Snacks,1,8,8
10,2025-02-01,Ron Añejo,Licores,1,15,15
24,2025-02-01,Cloro (1L),Limpieza,1,2,2
24,2025-02-01,Queso Amarillo (kg),Snacks,1,12,12
50,2025-02-01,Crema Dental,Cuidado Personal,1,3,3
24,2025-02-01,Vodka,Licores,1,18,18
50,2025-02-01,Jabón de Baño,Cuidado Personal,1,2,2
10,2025-02-01,Queso Amarillo (kg),Snacks,1,12,12
50,2025-02-01,Vino Tinto,Licores,1,10,10
24,2025-02-01,Cloro (1L),Limpieza,1,2,2
10,2025-02-01,Servilletas,Limpieza,1,1,1
10,2025-02-01,Hielo (bolsa),Bebidas/Panadería,1,2,2
105,2025-02-03,Papas Fritas,Snacks,1,3,3
161,2025-02-03,Cloro (1L),Limpieza,1,2,2
161,2025-02-03,Servilletas,Limpieza,1,1,1
161,2025-02-03,Papas Fritas,Snacks,1,3,3
161,2025-02-03,Cloro (1L),Limpieza,1,2,2
105,2025-02-03,Vodka,Licores,1,18,18
105,2025-02-03,Servilletas,Limpieza,1,1,1
91,2025-02-03,Crema Dental,Cuidado Personal,1,3,3
88,2025-02-03,Vino Tinto,Licores,1,10,10
91,2025-02-03,Afeitadoras,Cuidado Personal,1,4,4
91,2025-02-03,Aceitunas,Snacks,1,4,4
117,2025-02-03,Agua Mineral 5L,Bebidas/Panadería,1,4,4
272,2025-02-03,Servilletas,Limpieza,1,1,1
192,2025-02-03,Caja de Cerveza,Licores,1,20,20
117,2025-02-03,Jabón de Baño,Cuidado Personal,1,2,2
117,2025-02-03,Servilletas,Limpieza,1,1,1
117,2025-02-03,Queso Amarillo (kg),Snacks,1,12,12
113,2025-02-03,Crema Dental,Cuidado Personal,1,3,3
192,2025-02-03,Bolsas de Basura,Limpieza,1,3,3
192,2025-02-03,Jabón de Baño,Cuidado Personal,1,2,2
88,2025-02-03,Bolsas de Basura,Limpieza,1,3,3
91,2025-02-03,Bolsas de Basura,Limpieza,1,3,3
97,2025-02-03,Refresco 2L,Bebidas/Panadería,1,3,3
97,2025-02-03,Servilletas,Limpieza,1,1,1
97,2025-02-03,Agua Mineral 5L,Bebidas/Panadería,1,4,4
192,2025-02-03,Mix de Maní,Snacks,1,4,4
88,2025-02-03,Caja de Cerveza,Licores,1,20,20
185,2025-02-03,Bolsas de Basura,Limpieza,1,3,3
185,2025-02-03,Vodka,Licores,1,18,18
109,2025-02-03,Jamón Serrano (100g),Snacks,1,8,8
95,2025-02-03,Jabón de Baño,Cuidado Personal,1,2,2
185,2025-02-03,Queso Amarillo (kg),Snacks,1,12,12
258,2025-02-03,Refresco 2L,Bebidas/Panadería,1,3,3
95,2025-02-03,Agua Mineral 5L,Bebidas/Panadería,1,4,4
109,2025-02-03,Bolsas de Basura,Limpieza,1,3,3
95,2025-02-03,Bolsas de Basura,Limpieza,1,3,3
109,2025-02-03,Mix de Maní,Snacks,1,4,4
109,2025-02-03,Refresco 2L,Bebidas/Panadería,1,3,3
99,2025-02-04,Ron Añejo,Licores,1,15,15
84,2025-02-04,Vino Tinto,Licores,1,10,10
63,2025-02-04,Papas Fritas,Snacks,1,3,3
109,2025-02-04,Afeitadoras,Cuidado Personal,1,4,4
99,2025-02-04,Vodka,Licores,1,18,18
135,2025-02-04,Vodka,Licores,1,18,18
84,2025-02-04,Caja de Cigarros,Licores,1,5,5
63,2025-02-04,Champú,Cuidado Personal,1,5,5
130,2025-02-04,Lavaplatos,Limpieza,1,3,3
63,2025-02-04,Afeitadoras,Cuidado Personal,1,4,4
63,2025-02-04,Agua Mineral 5L,Bebidas/Panadería,1,4,4
109,2025-02-04,Hielo (bolsa),Bebidas/Panadería,1,2,2
62,2025-02-04,Champú,Cuidado Personal,1,5,5
109,2025-02-04,Refresco 2L,Bebidas/Panadería,1,3,3
109,2025-02-04,Jamón Serrano (100g),Snacks,1,8,8
124,2025-02-05,Mix de Maní,Snacks,1,4,4
124,2025-02-05,Papas Fritas,Snacks,1,3,3
217,2025-02-05,Vodka,Licores,1,18,18
198,2025-02-05,Mix de Maní,Snacks,1,4,4
254,2025-02-05,Afeitadoras,Cuidado Personal,1,4,4
217,2025-02-05,Vodka,Licores,1,18,18
254,2025-02-05,Refresco 2L,Bebidas/Panadería,1,3,3
182,2025-02-05,Aceitunas,Snacks,1,4,4
240,2025-02-05,Vodka,Licores,1,18,18
207,2025-02-05,Caja de Cerveza,Licores,1,20,20
198,2025-02-05,Hielo (bolsa),Bebidas/Panadería,1,2,2
101,2025-02-05,Hielo (bolsa),Bebidas/Panadería,1,2,2
87,2025-02-05,Queso Amarillo (kg),Snacks,1,12,12
171,2025-02-05,Mix de Maní,Snacks,1,4,4
87,2025-02-05,Hielo (bolsa),Bebidas/Panadería,1,2,2
99,2025-02-05,Pan Campesino,Bebidas/Panadería,1,2,2
130,2025-02-05,Refresco 2L,Bebidas/Panadería,1,3,3
130,2025-02-05,Lavaplatos,Limpieza,1,3,3
147,2025-02-05,Agua Mineral 5L,Bebidas/Panadería,1,4,4
130,2025-02-05,Agua Mineral 5L,Bebidas/Panadería,1,4,4
124,2025-02-05,Papas Fritas,Snacks,1,3,3
112,2025-02-05,Caja de Cigarros,Licores,1,5,5
147,2025-02-05,Mix de Maní,Snacks,1,4,4
87,2025-02-05,Agua Mineral 5L,Bebidas/Panadería,1,4,4
171,2025-02-05,Servilletas,Limpieza,1,1,1
124,2025-02-05,Queso Amarillo (kg),Snacks,1,12,12
87,2025-02-06,Bolsas de Basura,Limpieza,1,3,3
110,2025-02-06,Aceitunas,Snacks,1,4,4
96,2025-02-06,Queso Amarillo (kg),Snacks,1,12,12
104,2025-02-06,Caja de Cigarros,Licores,1,5,5
104,2025-02-06,Afeitadoras,Cuidado Personal,1,4,4
104,2025-02-06,Champú,Cuidado Personal,1,5,5
182,2025-02-06,Hielo (bolsa),Bebidas/Panadería,1,2,2
182,2025-02-06,Caja de Cigarros,Licores,1,5,5
96,2025-02-06,Jamón Serrano (100g),Snacks,1,8,8
98,2025-02-06,Vino Tinto,Licores,1,10,10
104,2025-02-06,Ron Añejo,Licores,1,15,15
98,2025-02-06,Papas Fritas,Snacks,1,3,3
110,2025-02-06,Bolsas de Basura,Limpieza,1,3,3
182,2025-02-06,Aceitunas,Snacks,1,4,4
182,2025-02-06,Refresco 2L,Bebidas/Panadería,1,3,3
110,2025-02-06,Refresco 2L,Bebidas/Panadería,1,3,3
98,2025-02-06,Lavaplatos,Limpieza,1,3,3
98,2025-02-06,Hielo (bolsa),Bebidas/Panadería,1,2,2
96,2025-02-06,Champú,Cuidado Personal,1,5,5
160,2025-02-06,Crema Dental,Cuidado Personal,1,3,3
96,2025-02-06,Caja de Cigarros,Licores,1,5,5
60,2025-02-07,Champú,Cuidado Personal,1,5,5
46,2025-02-07,Bolsas de Basura,Limpieza,1,3,3
46,2025-02-07,Cloro (1L),Limpieza,1,2,2
23,2025-02-07,Mix de Maní,Snacks,1,4,4
23,2025-02-07,Queso Amarillo (kg),Snacks,1,12,12
14,2025-02-07,Caja de Cigarros,Licores,1,5,5
3,2025-02-07,Caja de Cerveza,Licores,1,20,20
45,2025-02-07,Servilletas,Limpieza,1,1,1
3,2025-02-07,Vino Tinto,Licores,1,10,10
45,2025-02-07,Champú,Cuidado Personal,1,5,5
45,2025-02-07,Servilletas,Limpieza,1,1,1
45,2025-02-07,Cloro (1L),Limpieza,1,2,2
45,2025-02-07,Vino Tinto,Licores,1,10,10
45,2025-02-07,Aceitunas,Snacks,1,4,4
46,2025-02-07,Servilletas,Limpieza,1,1,1
19,2025-02-07,Caja de Cigarros,Licores,1,5,5
60,2025-02-07,Pan Campesino,Bebidas/Panadería,1,2,2
60,2025-02-07,Agua Mineral 5L,Bebidas/Panadería,1,4,4
19,2025-02-07,Refresco 2L,Bebidas/Panadería,1,3,3
19,2025-02-07,Jamón Serrano (100g),Snacks,1,8,8
60,2025-02-07,Vodka,Licores,1,18,18
57,2025-02-07,Ron Añejo,Licores,1,15,15
14,2025-02-07,Lavaplatos,Limpieza,1,3,3
57,2025-02-07,Mix de Maní,Snacks,1,4,4
3,2025-02-07,Jamón Serrano (100g),Snacks,1,8,8
14,2025-02-07,Aceitunas,Snacks,1,4,4
14,2025-02-07,Aceitunas,Snacks,1,4,4
14,2025-02-07,Jamón Serrano (100g),Snacks,1,8,8
60,2025-02-07,Mix de Maní,Snacks,1,4,4
23,2025-02-07,Jabón de Baño,Cuidado Personal,1,2,2
57,2025-02-07,Pan Campesino,Bebidas/Panadería,1,2,2
14,2025-02-07,Agua Mineral 5L,Bebidas/Panadería,1,4,4
60,2025-02-07,Refresco 2L,Bebidas/Panadería,1,3,3
60,2025-02-07,Jamón Serrano (100g),Snacks,1,8,8
57,2025-02-07,Aceitunas,Snacks,1,4,4
57,2025-02-07,Caja de Cerveza,Licores,1,20,20
57,2025-02-07,Jamón Serrano (100g),Snacks,1,8,8
14,2025-02-07,Jamón Serrano (100g),Snacks,1,8,8
23,2025-02-07,Afeitadoras,Cuidado Personal,1,4,4
56,2025-02-08,Caja de Cerveza,Licores,1,20,20
56,2025-02-08,Queso Amarillo (kg),Snacks,1,12,12
56,2025-02-08,Papas Fritas,Snacks,1,3,3
43,2025-02-08,Papas Fritas,Snacks,1,3,3
43,2025-02-08,Ron Añejo,Licores,1,15,15
4,2025-02-08,Papas Fritas,Snacks,1,3,3
4,2025-02-08,Mix de Maní,Snacks,1,4,4
4,2025-02-08,Vino Tinto,Licores,1,10,10
4,2025-02-08,Pan Campesino,Bebidas/Panadería,1,2,2
4,2025-02-08,Vodka,Licores,1,18,18
3,2025-02-08,Crema Dental,Cuidado Personal,1,3,3
3,2025-02-08,Servilletas,Limpieza,1,1,1
3,2025-02-08,Ron Añejo,Licores,1,15,15
3,2025-02-08,Hielo (bolsa),Bebidas/Panadería,1,2,2
3,2025-02-08,Pan Campesino,Bebidas/Panadería,1,2,2
18,2025-02-08,Papas Fritas,Snacks,1,3,3
18,2025-02-08,Refresco 2L,Bebidas/Panadería,1,3,3
18,2025-02-08,Pan Campesino,Bebidas/Panadería,1,2,2
18,2025-02-08,Agua Mineral 5L,Bebidas/Panadería,1,4,4
18,2025-02-08,Mix de Maní,Snacks,1,4,4
18,2025-02-08,Afeitadoras,Cuidado Personal,1,4,4
43,2025-02-08,Queso Amarillo (kg),Snacks,1,12,12
43,2025-02-08,Vino Tinto,Licores,1,10,10
43,2025-02-08,Vodka,Licores,1,18,18
43,2025-02-08,Agua Mineral 5L,Bebidas/Panadería,1,4,4
43,2025-02-08,Ron Añejo,Licores,1,15,15
150,2025-02-10,Champú,Cuidado Personal,1,5,5
193,2025-02-10,Caja de Cerveza,Licores,1,20,20
193,2025-02-10,Mix de Maní,Snacks,1,4,4
126,2025-02-10,Caja de Cerveza,Licores,1,20,20
150,2025-02-10,Mix de Maní,Snacks,1,4,4
105,2025-02-10,Caja de Cigarros,Licores,1,5,5
126,2025-02-10,Vino Tinto,Licores,1,10,10
173,2025-02-10,Refresco 2L,Bebidas/Panadería,1,3,3
105,2025-02-10,Papas Fritas,Snacks,1,3,3
284,2025-02-10,Caja de Cerveza,Licores,1,20,20
284,2025-02-10,Papas Fritas,Snacks,1,3,3
182,2025-02-10,Champú,Cuidado Personal,1,5,5
105,2025-02-10,Champú,Cuidado Personal,1,5,5
173,2025-02-10,Jabón de Baño,Cuidado Personal,1,2,2
150,2025-02-10,Vino Tinto,Licores,1,10,10
173,2025-02-10,Vino Tinto,Licores,1,10,10
98,2025-02-10,Agua Mineral 5L,Bebidas/Panadería,1,4,4
193,2025-02-10,Cloro (1L),Limpieza,1,2,2
150,2025-02-10,Vodka,Licores,1,18,18
83,2025-02-11,Vino Tinto,Licores,1,10,10
83,2025-02-11,Caja de Cerveza,Licores,1,20,20
83,2025-02-11,Lavaplatos,Limpieza,1,3,3
83,2025-02-11,Caja de Cigarros,Licores,1,5,5
180,2025-02-11,Hielo (bolsa),Bebidas/Panadería,1,2,2
121,2025-02-12,Lavaplatos,Limpieza,1,3,3
121,2025-02-12,Queso Amarillo (kg),Snacks,1,12,12
116,2025-02-12,Aceitunas,Snacks,1,4,4
127,2025-02-12,Refresco 2L,Bebidas/Panadería,1,3,3
116,2025-02-12,Jamón Serrano (100g),Snacks,1,8,8
127,2025-02-12,Mix de Maní,Snacks,1,4,4
121,2025-02-12,Queso Amarillo (kg),Snacks,1,12,12
182,2025-02-12,Aceitunas,Snacks,1,4,4
116,2025-02-12,Hielo (bolsa),Bebidas/Panadería,1,2,2
182,2025-02-12,Jamón Serrano (100g),Snacks,1,8,8
116,2025-02-12,Papas Fritas,Snacks,1,3,3
192,2025-02-12,Hielo (bolsa),Bebidas/Panadería,1,2,2
192,2025-02-12,Agua Mineral 5L,Bebidas/Panadería,1,4,4
192,2025-02-12,Crema Dental,Cuidado Personal,1,3,3
192,2025-02-12,Crema Dental,Cuidado Personal,1,3,3
182,2025-02-12,Champú,Cuidado Personal,1,5,5
94,2025-02-12,Pan Campesino,Bebidas/Panadería,1,2,2
291,2025-02-12,Vodka,Licores,1,18,18
188,2025-02-12,Lavaplatos,Limpieza,1,3,3
94,2025-02-12,Ron Añejo,Licores,1,15,15
188,2025-02-12,Champú,Cuidado Personal,1,5,5
188,2025-02-12,Queso Amarillo (kg),Snacks,1,12,12
80,2025-02-12,Vodka,Licores,1,18,18
127,2025-02-12,Vino Tinto,Licores,1,10,10
127,2025-02-12,Jamón Serrano (100g),Snacks,1,8,8
73,2025-02-13,Champú,Cuidado Personal,1,5,5
73,2025-02-13,Lavaplatos,Limpieza,1,3,3
195,2025-02-13,Caja de Cerveza,Licores,1,20,20
163,2025-02-13,Champú,Cuidado Personal,1,5,5
111,2025-02-13,Lavaplatos,Limpieza,1,3,3
171,2025-02-13,Hielo (bolsa),Bebidas/Panadería,1,2,2
171,2025-02-13,Afeitadoras,Cuidado Personal,1,4,4
99,2025-02-13,Caja de Cerveza,Licores,1,20,20
163,2025-02-13,Lavaplatos,Limpieza,1,3,3
99,2025-02-13,Afeitadoras,Cuidado Personal,1,4,4
180,2025-02-13,Afeitadoras,Cuidado Personal,1,4,4
163,2025-02-13,Aceitunas,Snacks,1,4,4
180,2025-02-13,Caja de Cerveza,Licores,1,20,20
111,2025-02-13,Vodka,Licores,1,18,18
111,2025-02-13,Vodka,Licores,1,18,18
111,2025-02-13,Lavaplatos,Limpieza,1,3,3
15,2025-02-14,Ron Añejo,Licores,1,15,15
16,2025-02-14,Vodka,Licores,1,18,18
16,2025-02-14,Lavaplatos,Limpieza,1,3,3
15,2025-02-14,Lavaplatos,Limpieza,1,3,3
15,2025-02-14,Refresco 2L,Bebidas/Panadería,1,3,3
16,2025-02-14,Agua Mineral 5L,Bebidas/Panadería,1,4,4
16,2025-02-14,Queso Amarillo (kg),Snacks,1,12,12
16,2025-02-14,Caja de Cerveza,Licores,1,20,20
16,2025-02-14,Caja de Cerveza,Licores,1,20,20
16,2025-02-14,Caja de Cerveza,Licores,1,20,20
38,2025-02-14,Vino Tinto,Licores,1,10,10
248,2025-02-14,Vodka,Licores,1,18,18
38,2025-02-14,Pan Campesino,Bebidas/Panadería,1,2,2
38,2025-02-14,Papas Fritas,Snacks,1,3,3
21,2025-02-14,Jabón de Baño,Cuidado Personal,1,2,2
38,2025-02-14,Ron Añejo,Licores,1,15,15
41,2025-02-14,Papas Fritas,Snacks,1,3,3
41,2025-02-14,Afeitadoras,Cuidado Personal,1,4,4
41,2025-02-14,Hielo (bolsa),Bebidas/Panadería,1,2,2
41,2025-02-14,Servilletas,Limpieza,1,1,1
41,2025-02-14,Servilletas,Limpieza,1,1,1
21,2025-02-14,Lavaplatos,Limpieza,1,3,3
21,2025-02-14,Pan Campesino,Bebidas/Panadería,1,2,2
21,2025-02-14,Champú,Cuidado Personal,1,5,5
248,2025-02-14,Bolsas de Basura,Limpieza,1,3,3
21,2025-02-14,Agua Mineral 5L,Bebidas/Panadería,1,4,4
32,2025-02-14,Caja de Cigarros,Licores,1,5,5
3,2025-02-14,Pan Campesino,Bebidas/Panadería,1,2,2
7,2025-02-14,Aceitunas,Snacks,1,4,4
7,2025-02-14,Vodka,Licores,1,18,18
32,2025-02-14,Cloro (1L),Limpieza,1,2,2
3,2025-02-14,Ron Añejo,Licores,1,15,15
3,2025-02-14,Papas Fritas,Snacks,1,3,3
3,2025-02-14,Refresco 2L,Bebidas/Panadería,1,3,3
3,2025-02-14,Vodka,Licores,1,18,18
32,2025-02-14,Crema Dental,Cuidado Personal,1,3,3
32,2025-02-14,Hielo (bolsa),Bebidas/Panadería,1,2,2
7,2025-02-14,Pan Campesino,Bebidas/Panadería,1,2,2
32,2025-02-14,Agua Mineral 5L,Bebidas/Panadería,1,4,4
3,2025-02-14,Mix de Maní,Snacks,1,4,4
32,2025-02-14,Queso Amarillo (kg),Snacks,1,12,12
7,2025-02-14,Vino Tinto,Licores,1,10,10
48,2025-02-15,Caja de Cerveza,Licores,1,20,20
48,2025-02-15,Pan Campesino,Bebidas/Panadería,1,2,2
48,2025-02-15,Lavaplatos,Limpieza,1,3,3
48,2025-02-15,Caja de Cigarros,Licores,1,5,5
48,2025-02-15,Hielo (bolsa),Bebidas/Panadería,1,2,2
48,2025-02-15,Afeitadoras,Cuidado Personal,1,4,4
48,2025-02-15,Lavaplatos,Limpieza,1,3,3
57,2025-02-15,Pan Campesino,Bebidas/Panadería,1,2,2
33,2025-02-15,Aceitunas,Snacks,1,4,4
33,2025-02-15,Champú,Cuidado Personal,1,5,5
13,2025-02-15,Bolsas de Basura,Limpieza,1,3,3
13,2025-02-15,Bolsas de Basura,Limpieza,1,3,3
13,2025-02-15,Afeitadoras,Cuidado Personal,1,4,4
53,2025-02-15,Refresco 2L,Bebidas/Panadería,1,3,3
16,2025-02-15,Servilletas,Limpieza,1,1,1
16,2025-02-15,Refresco 2L,Bebidas/Panadería,1,3,3
16,2025-02-15,Ron Añejo,Licores,1,15,15
33,2025-02-15,Jamón Serrano (100g),Snacks,1,8,8
16,2025-02-15,Refresco 2L,Bebidas/Panadería,1,3,3
13,2025-02-15,Afeitadoras,Cuidado Personal,1,4,4
13,2025-02-15,Crema Dental,Cuidado Personal,1,3,3
13,2025-02-15,Queso Amarillo (kg),Snacks,1,12,12
13,2025-02-15,Afeitadoras,Cuidado Personal,1,4,4
16,2025-02-15,Agua Mineral 5L,Bebidas/Panadería,1,4,4
16,2025-02-15,Champú,Cuidado Personal,1,5,5
57,2025-02-15,Aceitunas,Snacks,1,4,4
16,2025-02-15,Refresco 2L,Bebidas/Panadería,1,3,3
57,2025-02-15,Pan Campesino,Bebidas/Panadería,1,2,2
53,2025-02-15,Vino Tinto,Licores,1,10,10
53,2025-02-15,Afeitadoras,Cuidado Personal,1,4,4
53,2025-02-15,Cloro (1L),Limpieza,1,2,2
53,2025-02-15,Jamón Serrano (100g),Snacks,1,8,8
53,2025-02-15,Lavaplatos,Limpieza,1,3,3
53,2025-02-15,Lavaplatos,Limpieza,1,3,3
237,2025-02-17,Aceitunas,Snacks,1,4,4
154,2025-02-17,Refresco 2L,Bebidas/Panadería,1,3,3
108,2025-02-17,Vodka,Licores,1,18,18
237,2025-02-17,Crema Dental,Cuidado Personal,1,3,3
286,2025-02-17,Servilletas,Limpieza,1,1,1
99,2025-02-17,Caja de Cigarros,Licores,1,5,5
99,2025-02-17,Lavaplatos,Limpieza,1,3,3
240,2025-02-17,Caja de Cerveza,Licores,1,20,20
240,2025-02-17,Cloro (1L),Limpieza,1,2,2
162,2025-02-17,Lavaplatos,Limpieza,1,3,3
255,2025-02-17,Bolsas de Basura,Limpieza,1,3,3
85,2025-02-17,Vodka,Licores,1,18,18
255,2025-02-17,Champú,Cuidado Personal,1,5,5
154,2025-02-17,Caja de Cerveza,Licores,1,20,20
154,2025-02-17,Servilletas,Limpieza,1,1,1
108,2025-02-17,Servilletas,Limpieza,1,1,1
294,2025-02-17,Vodka,Licores,1,18,18
154,2025-02-17,Vodka,Licores,1,18,18
119,2025-02-18,Vino Tinto,Licores,1,10,10
119,2025-02-18,Mix de Maní,Snacks,1,4,4
134,2025-02-18,Papas Fritas,Snacks,1,3,3
175,2025-02-18,Refresco 2L,Bebidas/Panadería,1,3,3
134,2025-02-18,Champú,Cuidado Personal,1,5,5
175,2025-02-18,Queso Amarillo (kg),Snacks,1,12,12
175,2025-02-18,Bolsas de Basura,Limpieza,1,3,3
175,2025-02-18,Vino Tinto,Licores,1,10,10
116,2025-02-19,Refresco 2L,Bebidas/Panadería,1,3,3
116,2025-02-19,Servilletas,Limpieza,1,1,1
88,2025-02-19,Papas Fritas,Snacks,1,3,3
198,2025-02-19,Jamón Serrano (100g),Snacks,1,8,8
198,2025-02-19,Jamón Serrano (100g),Snacks,1,8,8
198,2025-02-19,Servilletas,Limpieza,1,1,1
96,2025-02-19,Servilletas,Limpieza,1,1,1
88,2025-02-19,Bolsas de Basura,Limpieza,1,3,3
96,2025-02-19,Pan Campesino,Bebidas/Panadería,1,2,2
96,2025-02-19,Servilletas,Limpieza,1,1,1
116,2025-02-19,Cloro (1L),Limpieza,1,2,2
96,2025-02-19,Jabón de Baño,Cuidado Personal,1,2,2
76,2025-02-20,Jabón de Baño,Cuidado Personal,1,2,2
76,2025-02-20,Afeitadoras,Cuidado Personal,1,4,4
160,2025-02-20,Ron Añejo,Licores,1,15,15
113,2025-02-20,Agua Mineral 5L,Bebidas/Panadería,1,4,4
76,2025-02-20,Mix de Maní,Snacks,1,4,4
76,2025-02-20,Ron Añejo,Licores,1,15,15
113,2025-02-20,Mix de Maní,Snacks,1,4,4
113,2025-02-20,Caja de Cerveza,Licores,1,20,20
113,2025-02-20,Afeitadoras,Cuidado Personal,1,4,4
185,2025-02-20,Refresco 2L,Bebidas/Panadería,1,3,3
133,2025-02-20,Cloro (1L),Limpieza,1,2,2
72,2025-02-20,Pan Campesino,Bebidas/Panadería,1,2,2
69,2025-02-20,Crema Dental,Cuidado Personal,1,3,3
72,2025-02-20,Servilletas,Limpieza,1,1,1
185,2025-02-20,Caja de Cigarros,Licores,1,5,5
192,2025-02-20,Servilletas,Limpieza,1,1,1
192,2025-02-20,Crema Dental,Cuidado Personal,1,3,3
192,2025-02-20,Lavaplatos,Limpieza,1,3,3
192,2025-02-20,Servilletas,Limpieza,1,1,1
160,2025-02-20,Queso Amarillo (kg),Snacks,1,12,12
133,2025-02-20,Ron Añejo,Licores,1,15,15
69,2025-02-20,Vodka,Licores,1,18,18
69,2025-02-20,Crema Dental,Cuidado Personal,1,3,3
69,2025-02-20,Crema Dental,Cuidado Personal,1,3,3
53,2025-02-21,Refresco 2L,Bebidas/Panadería,1,3,3
53,2025-02-21,Crema Dental,Cuidado Personal,1,3,3
53,2025-02-21,Mix de Maní,Snacks,1,4,4
53,2025-02-21,Mix de Maní,Snacks,1,4,4
53,2025-02-21,Vino Tinto,Licores,1,10,10
53,2025-02-21,Caja de Cigarros,Licores,1,5,5
53,2025-02-21,Vodka,Licores,1,18,18
17,2025-02-21,Refresco 2L,Bebidas/Panadería,1,3,3
56,2025-02-21,Mix de Maní,Snacks,1,4,4
17,2025-02-21,Vodka,Licores,1,18,18
23,2025-02-21,Crema Dental,Cuidado Personal,1,3,3
23,2025-02-21,Servilletas,Limpieza,1,1,1
23,2025-02-21,Pan Campesino,Bebidas/Panadería,1,2,2
23,2025-02-21,Aceitunas,Snacks,1,4,4
10,2025-02-21,Crema Dental,Cuidado Personal,1,3,3
10,2025-02-21,Mix de Maní,Snacks,1,4,4
10,2025-02-21,Agua Mineral 5L,Bebidas/Panadería,1,4,4
17,2025-02-21,Pan Campesino,Bebidas/Panadería,1,2,2
10,2025-02-21,Caja de Cigarros,Licores,1,5,5
54,2025-02-21,Ron Añejo,Licores,1,15,15
54,2025-02-21,Crema Dental,Cuidado Personal,1,3,3
54,2025-02-21,Bolsas de Basura,Limpieza,1,3,3
11,2025-02-21,Jamón Serrano (100g),Snacks,1,8,8
11,2025-02-21,Caja de Cerveza,Licores,1,20,20
11,2025-02-21,Servilletas,Limpieza,1,1,1
17,2025-02-21,Ron Añejo,Licores,1,15,15
10,2025-02-21,Caja de Cerveza,Licores,1,20,20
54,2025-02-21,Afeitadoras,Cuidado Personal,1,4,4
17,2025-02-21,Ron Añejo,Licores,1,15,15
35,2025-02-21,Caja de Cerveza,Licores,1,20,20
21,2025-02-21,Jabón de Baño,Cuidado Personal,1,2,2
56,2025-02-21,Queso Amarillo (kg),Snacks,1,12,12
56,2025-02-21,Mix de Maní,Snacks,1,4,4
21,2025-02-21,Champú,Cuidado Personal,1,5,5
15,2025-02-21,Jabón de Baño,Cuidado Personal,1,2,2
21,2025-02-21,Vodka,Licores,1,18,18
56,2025-02-21,Crema Dental,Cuidado Personal,1,3,3
56,2025-02-21,Refresco 2L,Bebidas/Panadería,1,3,3
15,2025-02-21,Jamón Serrano (100g),Snacks,1,8,8
